ID,Longitude,Latitude,Elevation_m,SoilDepth_m,Drainage,Permeability,pH,OrganicCarbon_pct,Management_Zone,Recommended_Rotation
899+BGM_FSS+0018,148.3469848633,-35.8908462524,630.0,2.53,5.0,4.0,5.52,1.76,2,Barley - Chickpea - Wheat
899+BGM_FSS+0141,148.2540588379,-35.607383728,630.0,2.22,4.0,3.0,5.52,1.76,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS67,147.4985046387,-35.1859817505,630.0,2.0,4.0,3.0,5.52,1.76,2,Barley - Chickpea - Wheat
899+BGM_ESM+1002,148.1390991211,-35.6278533936,630.0,3.81,5.0,3.0,5.76,3.835,2,Barley - Chickpea - Wheat
899+BGM_FSS+0010,148.3292236328,-35.8483276367,630.0,1.85,5.0,3.0,6.0,5.91,2,Barley - Chickpea - Wheat
899+BGM_FSS+0024,148.3145599365,-35.9234619141,630.0,1.06,5.0,4.0,6.0,5.22,1,Durum Wheat - Lentil - Barley
899+BGM_ESM+1001,148.1438598633,-35.6214981079,630.0,2.01,5.0,3.0,6.166666666666667,5.736666666666666,2,Barley - Chickpea - Wheat
899+BGM_ESM+1011,148.2983551025,-35.7975845337,630.0,1.82,5.0,3.0,6.333333333333333,6.253333333333333,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0003,148.2219238281,-35.7903175354,630.0,1.6,5.0,3.0,6.5,6.77,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0123,148.1712188721,-35.713684082,630.0,2.6,6.0,4.0,5.883333333333334,6.37,2,Barley - Chickpea - Wheat
899+BGM_FSS+0113,148.2040557861,-35.6215438843,630.0,3.01,6.0,4.0,5.266666666666667,5.97,2,Barley - Chickpea - Wheat
899+BGM_ESM+1017,148.1232910156,-35.654384613,630.0,1.5,5.0,3.0,4.65,5.57,0,Oats - Lupin - Pasture
898+RAALS+CP401,147.1107940674,-34.8717079163,630.0,1.6,3.0,2.0,5.4,1.44,0,Oats - Lupin - Pasture
899+BGM_FSS+0004,148.2503662109,-35.7789802551,630.0,2.85,2.0,2.0,4.01,8.45,2,Barley - Chickpea - Wheat
899+BGM_FSS+0100,148.1644439697,-35.7343215942,630.0,2.83,5.0,3.0,3.983333333333333,6.0,2,Barley - Chickpea - Wheat
899+BGM_FSS+0050,148.1295166016,-35.7072486877,630.0,0.48,5.0,4.0,3.9566666666666666,3.55,0,Oats - Lupin - Pasture
899+Wagga_SLM+BD37,147.4548339844,-35.0422744751,630.0,2.0,4.0,3.0,3.93,1.1,0,Oats - Lupin - Pasture
899+BGM_ESM+1003,148.1361541748,-35.633480072,630.0,4.0,5.0,3.0,4.13,6.24,2,Barley - Chickpea - Wheat
898+BILLABONG+CP407,147.32945742,-35.75188068,630.0,1.6,3.0,2.0,4.5,3.24,0,Oats - Lupin - Pasture
899+BGM_FSS+0041,148.3273162842,-35.8058891296,630.0,3.0,6.0,4.0,5.5,5.04,2,Barley - Chickpea - Wheat
899+BGM_FSS+0101,148.0841674805,-35.625,630.0,2.68,6.0,4.0,5.22,4.0825,2,Barley - Chickpea - Wheat
899+BGM_FSS+0114,148.196472168,-35.6226921082,630.0,1.41,6.0,4.0,4.94,3.125,0,Oats - Lupin - Pasture
899+BGM_FSS+0104,148.196472168,-35.6226921082,630.0,3.04,5.0,4.0,4.66,2.1675,2,Barley - Chickpea - Wheat
899+SSM+SSM112,147.4715118408,-34.467918396,630.0,1.0,5.0,3.0,4.38,1.21,0,Oats - Lupin - Pasture
899+BGM_FSS+0146,148.2028961182,-35.6747932434,630.0,0.78,5.0,4.0,4.416666666666667,2.6500000000000004,0,Oats - Lupin - Pasture
899+BGM_FSS+0109,148.2173461914,-35.6526222229,630.0,0.93,5.0,4.0,4.453333333333333,4.09,0,Oats - Lupin - Pasture
899+BGM_FSS+0075,148.2809295654,-35.9320678711,630.0,3.0,5.0,3.0,4.49,5.53,2,Barley - Chickpea - Wheat
899+BGM_ESM+1014,148.1785736084,-35.6538085938,630.0,4.21,5.0,3.0,5.245,3.61,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS39,147.4996948242,-35.1780319214,630.0,0.8,4.0,3.0,6.0,1.69,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0163,148.2972259521,-35.830280304,630.0,2.81,5.0,3.0,6.0,5.595000000000001,2,Barley - Chickpea - Wheat
899+BGM_FSS+0066,148.2220001221,-35.8931121826,630.0,1.3,6.0,2.0,6.0,9.5,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0103,148.1202850342,-35.6761207581,630.0,1.61,6.0,4.0,5.234999999999999,6.74,0,Oats - Lupin - Pasture
899+BGM_FSS+0107,148.2341766357,-35.6676330566,630.0,3.0,6.0,4.0,4.47,3.98,2,Barley - Chickpea - Wheat
899+Morphology+CP322,153.3616943359,-28.7786064148,630.0,1.3,5.0,3.0,5.42,5.01,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS54,147.5309143066,-35.1966094971,630.0,2.0,3.0,2.0,5.67,2.61,2,Barley - Chickpea - Wheat
899+SSM+SSM33,148.5299682617,-34.5231361389,630.0,0.95,4.0,3.0,5.585,3.125,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS6,147.5338439941,-35.16381073,630.0,0.38,5.0,3.0,5.5,3.64,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS41,147.521697998,-35.2000770569,630.0,1.38,4.0,1.0,5.0,4.76,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS59,147.5242919922,-35.2317123413,630.0,1.0,3.0,3.0,6.0,0.65,1,Durum Wheat - Lentil - Barley
898+CSIRO_LW+CP397,148.4010772705,-36.338142395,630.0,0.97,3.0,2.0,5.0,7.0,0,Oats - Lupin - Pasture
899+BGM_FSS+0120,148.1866455078,-35.6605834961,630.0,2.42,5.0,4.0,4.895,10.2,2,Barley - Chickpea - Wheat
899+BGM_FSS+0002,148.2217102051,-35.78723526,630.0,3.0,1.0,3.0,4.79,13.4,2,Barley - Chickpea - Wheat
899+BGM_FSS+0142,148.250579834,-35.6021995544,630.0,0.72,4.0,3.0,5.02,7.52,0,Oats - Lupin - Pasture
899+Wagga_SLM+BD36,147.3909759521,-35.0332984924,630.0,2.0,4.0,3.0,5.25,1.64,2,Barley - Chickpea - Wheat
899+BGM_ESM+1022,148.2080841064,-35.6987762451,630.0,1.77,5.0,3.0,5.125,1.595,0,Oats - Lupin - Pasture
899+BGM_FSS+0162,148.2384338379,-35.9185638428,630.0,3.45,3.0,2.0,5.0,1.55,2,Barley - Chickpea - Wheat
899+BGM_FSS+0019,148.3456420898,-35.9026260376,630.0,1.09,6.0,4.0,4.8875,2.47,0,Oats - Lupin - Pasture
899+BGM_FSS+0153,148.2382965088,-35.7748680115,630.0,3.29,1.0,2.0,4.775,3.390000000000001,2,Barley - Chickpea - Wheat
899+BGM_FSS+0056,148.2794189453,-35.8416862488,630.0,0.98,5.0,4.0,4.6625,4.3100000000000005,0,Oats - Lupin - Pasture
899+BGM_FSS+0013,148.3335723877,-35.8693695068,630.0,3.0,3.0,4.0,4.55,5.23,2,Barley - Chickpea - Wheat
899+Wagga_SLM+BD55,147.4219665527,-35.0045204163,630.0,1.45,4.0,3.0,5.19,1.09,0,Oats - Lupin - Pasture
899+SSM+SSM109,148.1389007568,-34.4551811218,630.0,0.92,3.0,3.0,4.5,2.21,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS65,147.4945220947,-35.2293586731,630.0,2.0,2.0,2.0,6.0,2.35,2,Barley - Chickpea - Wheat
899+BGM_FSS+0095,148.1728515625,-35.760974884,630.0,2.25,2.0,2.0,5.666666666666667,2.1566666666666667,2,Barley - Chickpea - Wheat
899+BGM_FSS+0138,148.2493896484,-35.5964584351,630.0,0.67,5.0,3.0,5.333333333333333,1.9633333333333332,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS66,147.5404663086,-35.1906700134,630.0,0.62,2.0,1.0,5.0,1.77,0,Oats - Lupin - Pasture
899+BGM_FSS+0028,148.2463531494,-35.8924751282,630.0,0.96,5.0,3.0,5.5,1.765,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS85,147.5159454346,-35.1626434326,630.0,1.4,3.0,2.0,6.0,1.76,1,Durum Wheat - Lentil - Barley
898+CSIRO_LW+CP340,148.3103485107,-36.3928108215,630.0,0.95,5.0,4.0,4.0,4.5,0,Oats - Lupin - Pasture
899+BGM_FSS+0081,148.2720184326,-35.7407722473,630.0,3.01,4.0,3.0,4.4075,3.5075000000000003,2,Barley - Chickpea - Wheat
899+BGM_FSS+0132,148.2082824707,-35.5752830505,630.0,1.17,5.0,3.0,4.815,2.515,0,Oats - Lupin - Pasture
899+BGM_FSS+0094,148.2045135498,-35.7628974915,630.0,2.52,5.0,4.0,5.2225,1.5225,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS56,147.5193328857,-35.1686897278,630.0,1.0,2.0,1.0,5.63,0.53,0,Oats - Lupin - Pasture
898+RAALS+CP398,147.0861663818,-34.8676147461,630.0,1.6,4.0,4.0,5.5,1.23,0,Oats - Lupin - Pasture
899+BGM_FSS+0087,148.2653961182,-35.7143630981,630.0,0.52,6.0,4.0,5.355,1.315,0,Oats - Lupin - Pasture
899+Wagga_SLM+BD77,147.4157867432,-35.0400695801,630.0,2.0,3.0,2.0,5.21,1.4,2,Barley - Chickpea - Wheat
899+BGM_FSS+0067,148.2557830811,-35.9266090393,630.0,3.02,6.0,4.0,5.855,4.23,2,Barley - Chickpea - Wheat
899+BGM_FSS+0058,148.2940063477,-35.8988571167,630.0,1.8,5.0,4.0,6.5,7.06,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0073,148.2625427246,-35.9474868774,630.0,2.14,2.0,2.0,5.45,4.21,2,Barley - Chickpea - Wheat
899+SSM+SSM29,146.6334075928,-35.887348175,630.0,0.9,4.0,3.0,4.4,1.36,0,Oats - Lupin - Pasture
899+Morphology+CP325,149.2093811035,-36.5246734619,630.0,1.0,3.0,3.0,6.0,10.48,1,Durum Wheat - Lentil - Barley
899+BGM_ESM+1018,148.1546173096,-35.6784667969,630.0,2.67,5.0,3.0,5.75,6.075,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS35,147.524017334,-35.2156486511,630.0,2.0,4.0,3.0,5.5,1.67,2,Barley - Chickpea - Wheat
899+Morphology+CP331,147.4712371826,-35.1284561157,630.0,1.6,5.0,3.0,6.0,1.04,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0014,148.2991790771,-35.8875045776,630.0,4.53,1.0,4.0,5.45,1.16,2,Barley - Chickpea - Wheat
898+RAALS+CP403,147.3390960693,-35.0547637939,630.0,1.3,5.0,4.0,4.9,1.28,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS28,147.5022125244,-35.1670379639,630.0,1.0,4.0,1.0,5.5,3.09,0,Oats - Lupin - Pasture
899+BGM_FSS+0099,148.1608428955,-35.7391090393,630.0,1.39,6.0,4.0,5.2,2.275,0,Oats - Lupin - Pasture
898+RAALS+CP402,147.3351898193,-35.0539245605,630.0,1.3,5.0,4.0,4.9,1.46,0,Oats - Lupin - Pasture
899+BGM_FSS+0045,148.2735595703,-35.7765388489,630.0,2.8,4.0,3.0,5.03,9.82,2,Barley - Chickpea - Wheat
899+BGM_FSS+0116,148.1813049316,-35.6162872314,630.0,3.0,5.0,4.0,5.5,6.22,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS50,147.5408477783,-35.2206840515,630.0,1.02,4.0,3.0,5.87,3.65,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0077,148.2883300781,-35.9249000549,630.0,2.75,6.0,4.0,6.4350000000000005,6.09,2,Barley - Chickpea - Wheat
899+BGM_FSS+0009,148.3275756836,-35.8513031006,630.0,2.3,5.0,3.0,7.0,8.53,2,Barley - Chickpea - Wheat
899+BGM_ESM+1016,148.1516723633,-35.6531410217,630.0,4.02,5.0,3.0,6.5,10.239999999999998,2,Barley - Chickpea - Wheat
899+BGM_FSS+0039,148.2759857178,-35.8632240295,630.0,1.26,5.0,3.0,6.0,11.95,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0086,148.2676849365,-35.7067718506,630.0,2.03,4.0,3.0,5.5,13.66,2,Barley - Chickpea - Wheat
899+BGM_FSS+0130,148.1390686035,-35.6567230225,630.0,3.05,6.0,4.0,5.0,15.37,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS52,147.5635070801,-35.2257118225,630.0,1.05,3.0,1.0,5.5,2.59,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS23,147.4649353027,-35.2317657471,630.0,1.0,4.0,3.0,4.74,1.26,0,Oats - Lupin - Pasture
899+SSM+SSM31,148.5042572021,-34.4927101135,630.0,0.9,4.0,3.0,5.15,2.12,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS34,147.4968566895,-35.2316589355,630.0,1.06,4.0,1.0,5.0,3.98,0,Oats - Lupin - Pasture
899+BGM_FSS+0124,148.1686248779,-35.7194862366,630.0,3.02,6.0,4.0,4.873333333333333,3.04,2,Barley - Chickpea - Wheat
899+BGM_FSS+0129,148.1300354004,-35.6671485901,630.0,3.03,6.0,4.0,4.746666666666667,2.1,2,Barley - Chickpea - Wheat
899+SSM+SSM124,147.1716156006,-35.2476043701,630.0,1.0,4.0,3.0,4.62,1.16,0,Oats - Lupin - Pasture
899+Morphology+CP321,153.4694976807,-28.827917099,630.0,1.4,6.0,4.0,5.5,5.81,0,Oats - Lupin - Pasture
899+SSM+SSM108,148.2066802979,-34.4743690491,630.0,1.0,5.0,2.0,4.57,2.37,0,Oats - Lupin - Pasture
899+BGM_FSS+0033,148.3017883301,-35.8210678101,630.0,1.36,5.0,4.0,4.6033333333333335,2.14,0,Oats - Lupin - Pasture
899+BGM_FSS+0117,148.1710662842,-35.6494560242,630.0,0.85,5.0,4.0,4.636666666666667,1.91,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS14,147.5279846191,-35.2332382202,630.0,0.6,5.0,1.0,4.67,1.68,0,Oats - Lupin - Pasture
899+Wagga_SLM+BD76,147.4020080566,-35.0564918518,630.0,2.0,3.0,2.0,6.05,2.29,2,Barley - Chickpea - Wheat
899+BGM_FSS+0071,148.2528686523,-35.9414329529,630.0,1.15,6.0,4.0,5.7,2.126666666666667,0,Oats - Lupin - Pasture
899+BGM_FSS+0060,148.2388458252,-35.7315444946,630.0,3.01,4.0,3.0,5.35,1.9633333333333332,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS5,147.5487670898,-35.1976470947,630.0,0.75,5.0,1.0,5.0,1.8,0,Oats - Lupin - Pasture
898+BILLABONG+CP409,146.79176371,-35.68588144,630.0,1.3,3.0,2.0,5.5,1.74,0,Oats - Lupin - Pasture
899+BGM_FSS+0106,148.2408447266,-35.6959266663,630.0,3.0,6.0,4.0,6.0,6.92,2,Barley - Chickpea - Wheat
899+BGM_FSS+0042,148.2283477783,-35.813079834,630.0,1.07,5.0,3.0,5.46,5.5200000000000005,0,Oats - Lupin - Pasture
899+BGM_FSS+0128,148.0940093994,-35.6798629761,630.0,1.21,6.0,4.0,4.92,4.120000000000001,0,Oats - Lupin - Pasture
899+BGM_FSS+0025,148.2150268555,-35.8654060364,630.0,1.4,4.0,3.0,4.38,2.72,0,Oats - Lupin - Pasture
899+BGM_FSS+0084,148.29637146,-35.7811088562,630.0,1.14,5.0,3.0,5.005,1.725,0,Oats - Lupin - Pasture
898+BILLABONG+CP408,146.83692378,-35.7170576,630.0,1.2,5.0,3.0,5.63,0.73,0,Oats - Lupin - Pasture
899+BGM_FSS+0135,148.2588195801,-35.5900840759,630.0,0.56,6.0,4.0,5.586666666666667,1.3233333333333333,0,Oats - Lupin - Pasture
899+BGM_FSS+0034,148.3008270264,-35.8285369873,630.0,0.88,5.0,4.0,5.543333333333333,1.9166666666666663,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS61,147.49659729,-35.212436676,630.0,1.0,3.0,3.0,5.5,2.51,0,Oats - Lupin - Pasture
899+BGM_FSS+0125,148.1453857422,-35.7380218506,630.0,2.2,6.0,4.0,4.77,8.11,2,Barley - Chickpea - Wheat
899+BGM_FSS+0055,148.287399292,-35.9019126892,630.0,1.75,5.0,3.0,5.5,9.44,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS15,147.4504089355,-35.2226409912,630.0,1.0,4.0,1.0,5.0,5.54,0,Oats - Lupin - Pasture
899+BGM_FSS+0076,148.2828979492,-35.9314880371,630.0,1.54,5.0,3.0,4.46,7.76,0,Oats - Lupin - Pasture
899+Wagga_SLM+BD54,147.3910827637,-35.0067863464,630.0,1.56,4.0,3.0,5.39,1.17,0,Oats - Lupin - Pasture
899+BGM_FSS+0160,148.2823791504,-35.948638916,630.0,1.5,3.0,2.0,4.5,2.76,0,Oats - Lupin - Pasture
899+BGM_FSS+0144,148.2641601563,-35.5827903748,630.0,0.8,6.0,4.0,4.56,3.85,0,Oats - Lupin - Pasture
899+BGM_FSS+0017,148.3472442627,-35.88463974,630.0,1.15,6.0,4.0,4.75,3.22,0,Oats - Lupin - Pasture
899+BGM_ESM+1009,148.0924682617,-35.7347564697,630.0,1.41,5.0,3.0,4.94,2.59,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS30,147.5423431396,-35.2004547119,630.0,0.6,4.0,2.0,5.13,1.96,0,Oats - Lupin - Pasture
899+BGM_FSS+0118,148.1580352783,-35.65807724,630.0,3.02,3.0,4.0,5.335,1.94,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS55,147.5276947021,-35.2051696777,630.0,2.0,2.0,2.0,5.54,1.92,2,Barley - Chickpea - Wheat
899+BGM_ESM+1024,148.2358093262,-35.719745636,630.0,4.05,5.0,3.0,5.385,1.435,2,Barley - Chickpea - Wheat
899+Wagga_SLM+BD78,147.4639129639,-35.0327262878,630.0,1.73,3.0,2.0,5.23,0.95,0,Oats - Lupin - Pasture
899+BGM_FSS+0165,148.2994537354,-35.8583831787,630.0,0.89,5.0,3.0,5.615,1.84,0,Oats - Lupin - Pasture
899+Morphology+CP327,149.3087005615,-35.7259979248,630.0,0.8,5.0,3.0,6.0,2.73,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0023,148.3236846924,-35.9215240479,630.0,3.1,5.0,3.0,6.0,4.98,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS45,147.5503387451,-35.1899681091,630.0,2.0,4.0,3.0,5.21,1.31,2,Barley - Chickpea - Wheat
899+BGM_FSS+0085,148.2897033691,-35.7174491882,630.0,3.01,5.0,3.0,5.4075,1.3975,2,Barley - Chickpea - Wheat
899+BGM_FSS+0082,148.2800292969,-35.7411003113,630.0,1.41,6.0,4.0,5.605,1.485,0,Oats - Lupin - Pasture
899+BGM_FSS+0133,148.1776885986,-35.660987854,630.0,2.33,6.0,4.0,5.8025,1.5725,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS62,147.5170135498,-35.1838645935,630.0,2.1,2.0,1.0,6.0,1.66,2,Barley - Chickpea - Wheat
899+BGM_FSS+0098,148.1572723389,-35.7364120483,630.0,1.36,6.0,4.0,6.0,3.2133333333333334,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0078,148.2903289795,-35.8590202332,630.0,3.02,5.0,4.0,6.0,4.766666666666667,2,Barley - Chickpea - Wheat
899+BGM_FSS+0062,148.2672729492,-35.7361793518,630.0,3.0,5.0,3.0,6.0,6.32,2,Barley - Chickpea - Wheat
899+BGM_FSS+0016,148.3489685059,-35.8820877075,630.0,1.08,6.0,4.0,5.25,13.225,0,Oats - Lupin - Pasture
899+BGM_FSS+0020,148.3414916992,-35.8990135193,630.0,1.0,6.0,3.0,4.5,20.13,3,Wheat - Canola - Field Pea
899+SSM+SSM103,147.6976623535,-34.8056793213,630.0,0.9,2.0,1.0,4.03,1.26,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS77,147.5170288086,-35.1878967285,630.0,2.0,3.0,2.0,6.5,2.51,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0134,148.2528839111,-35.5795822144,630.0,0.46,6.0,4.0,5.609999999999999,2.595,0,Oats - Lupin - Pasture
899+BGM_FSS+0006,148.3000640869,-35.8683204651,630.0,1.1,5.0,3.0,4.72,2.68,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS7,147.5010681152,-35.2034072876,630.0,0.68,4.0,3.0,4.5,6.7,0,Oats - Lupin - Pasture
899+BGM_ESM+1026,148.098236084,-35.7231712341,630.0,2.67,5.0,3.0,5.0,5.323333333333333,2,Barley - Chickpea - Wheat
899+BGM_FSS+0037,148.2881164551,-35.8386993408,630.0,1.43,5.0,4.0,5.5,3.9466666666666654,0,Oats - Lupin - Pasture
899+BGM_FSS+0083,148.2633666992,-35.8929901123,630.0,1.45,6.0,4.0,6.0,2.57,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0032,148.324005127,-35.8874855042,630.0,2.02,5.0,3.0,5.385,5.305,2,Barley - Chickpea - Wheat
899+BGM_FSS+0126,148.1393585205,-35.6615524292,630.0,1.45,6.0,4.0,4.77,8.04,0,Oats - Lupin - Pasture
899+Morphology+CP306,147.6682281494,-34.42345047,630.0,1.4,3.0,2.0,6.61,1.66,1,Durum Wheat - Lentil - Barley
898+CSIRO_LW+CP339,146.3384399414,-35.9127845764,630.0,3.2,3.0,1.0,6.0,2.18,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS20,147.5500335693,-35.2148551941,630.0,0.5,5.0,3.0,6.0,2.53,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0064,148.2702178955,-35.7353363037,630.0,2.8,3.0,2.0,6.0,5.47,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS68,147.4946289063,-35.171787262,630.0,2.0,3.0,3.0,6.5,1.76,1,Durum Wheat - Lentil - Barley
899+Wagga_SLM+BD46,147.420501709,-35.0036964417,630.0,1.41,4.0,3.0,5.16,1.57,0,Oats - Lupin - Pasture
899+BGM_ESM+1025,148.2369689941,-35.7423820496,630.0,1.98,5.0,3.0,5.58,2.195,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS36,147.4775848389,-35.2272453308,630.0,2.0,4.0,3.0,6.0,2.82,2,Barley - Chickpea - Wheat
899+SSM+SSM113,147.4743041992,-34.4683570862,630.0,1.02,5.0,3.0,5.843333333333334,2.286666666666666,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0074,148.278213501,-35.9215278625,630.0,1.53,6.0,3.0,5.6866666666666665,1.7533333333333332,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS47,147.5377960205,-35.1861534119,630.0,0.67,4.0,3.0,5.53,1.22,0,Oats - Lupin - Pasture
899+Wagga_SLM+BD53,147.3768463135,-35.010799408,630.0,1.85,4.0,3.0,5.35,1.36,2,Barley - Chickpea - Wheat
899+SSM+SSM126,146.9080810547,-35.4992637634,630.0,1.0,3.0,2.0,4.34,2.01,0,Oats - Lupin - Pasture
899+BGM_ESM+1023,148.2076416016,-35.7206802368,630.0,1.93,5.0,3.0,5.17,1.7399999999999998,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS4,147.530380249,-35.1917877197,630.0,0.88,5.0,3.0,6.0,1.47,1,Durum Wheat - Lentil - Barley
899+Wagga_SLM+LS3,147.5365600586,-35.1816139221,630.0,0.8,5.0,1.0,5.49,2.66,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS25,147.5229034424,-35.1725959778,630.0,1.0,4.0,3.0,6.5,2.34,1,Durum Wheat - Lentil - Barley
899+Wagga_SLM+BD5,147.4031524658,-35.0249557495,630.0,2.0,3.0,3.0,5.1,0.75,2,Barley - Chickpea - Wheat
899+BGM_FSS+0043,148.2769165039,-35.7775192261,630.0,0.91,6.0,4.0,5.106,0.8200000000000001,0,Oats - Lupin - Pasture
899+BGM_FSS+0147,148.183013916,-35.676902771,630.0,2.27,6.0,4.0,5.112,0.89,2,Barley - Chickpea - Wheat
899+BGM_FSS+0027,148.2550811768,-35.9065475464,630.0,1.52,6.0,4.0,5.117999999999999,0.96,0,Oats - Lupin - Pasture
899+BGM_FSS+0021,148.3358612061,-35.9009132385,630.0,3.04,6.0,4.0,5.124,1.03,2,Barley - Chickpea - Wheat
899+Wagga_SLM+BD52,147.4009246826,-35.0482368469,630.0,1.44,4.0,3.0,5.13,1.1,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS49,147.5478820801,-35.2019691467,630.0,0.6,3.0,1.0,5.0,1.57,0,Oats - Lupin - Pasture
899+BGM_FSS+0022,148.3428344727,-35.9215354919,630.0,2.7,5.0,4.0,6.0,7.82,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS53,147.472076416,-35.2015953064,630.0,1.76,2.0,2.0,6.0,0.82,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0007,148.3131103516,-35.8576927185,630.0,3.06,5.0,3.0,5.366666666666666,1.6133333333333333,2,Barley - Chickpea - Wheat
899+BGM_FSS+0092,148.1974945068,-35.7599372864,630.0,2.76,5.0,3.0,4.733333333333333,2.4066666666666667,2,Barley - Chickpea - Wheat
899+BGM_FSS+0012,148.3257598877,-35.8632507324,630.0,3.15,5.0,3.0,4.1,3.2,2,Barley - Chickpea - Wheat
899+SSM+SSM111,147.2026367188,-34.4085540771,630.0,1.0,4.0,3.0,4.15,1.62,0,Oats - Lupin - Pasture
899+BGM_ESM+1015,148.1512451172,-35.6304359436,630.0,2.42,5.0,3.0,4.546666666666667,1.4666666666666668,2,Barley - Chickpea - Wheat
899+BGM_ESM+1005,148.1829833984,-35.6090316772,630.0,2.82,5.0,3.0,4.943333333333333,1.3133333333333332,2,Barley - Chickpea - Wheat
899+Wagga_SLM+BD39,147.3724365234,-35.0519332886,630.0,2.0,4.0,3.0,5.34,1.16,2,Barley - Chickpea - Wheat
899+Wagga_SLM+BD56,147.3840789795,-35.057849884,630.0,1.3,4.0,3.0,6.45,2.13,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0047,148.2841644287,-35.7885322571,630.0,3.03,5.0,3.0,5.953333333333333,4.15,2,Barley - Chickpea - Wheat
899+BGM_FSS+0089,148.19190979,-35.7636451721,630.0,1.5,5.0,3.0,5.456666666666667,6.17,0,Oats - Lupin - Pasture
899+BGM_FSS+0068,148.2503356934,-35.9322891235,630.0,3.0,6.0,4.0,4.96,8.19,2,Barley - Chickpea - Wheat
899+BGM_FSS+0108,148.2299041748,-35.6450996399,630.0,3.02,6.0,4.0,5.48,5.99,2,Barley - Chickpea - Wheat
899+Wagga_SLM+LS18,147.5013122559,-35.1834793091,630.0,1.0,4.0,3.0,6.0,3.79,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0110,148.2306213379,-35.6297035217,630.0,0.84,5.0,4.0,6.0,4.765000000000001,1,Durum Wheat - Lentil - Barley
899+BGM_FSS+0052,148.2862701416,-35.8922348022,630.0,2.95,6.0,4.0,6.0,5.74,2,Barley - Chickpea - Wheat
899+BGM_FSS+0044,148.2754364014,-35.7756080627,630.0,1.36,4.0,3.0,5.5,4.1,0,Oats - Lupin - Pasture
899+Wagga_SLM+LS37,147.4644622803,-35.2320671082,630.0,1.07,5.0,3.0,5.0,2.46,0,Oats - Lupin - Pasture
